,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
195,CHEMBL5198839,inactive,Cc1cccc2sc(NC(=O)CCN3CCN(C4CCN(C)CC4)CC3)nc12,401.58000000000027,2.645120000000001,1.0,6.0,4.97798426018228
196,CHEMBL2160226,active,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3oc4ccccc4c3C(=O)c3ccc(C)cc3)cc2)c1,618.7740000000002,8.818720000000004,1.0,6.0,6.468521082957745
200,CHEMBL4868050,inactive,Nc1c2c(nc3c(Br)cc(Br)cc13)CCC2,342.03400000000016,3.830700000000001,1.0,2.0,4.82102305270683
201,CHEMBL250688,inactive,COc1cc2c(c(OC)c1OC)C(=O)O[C@]21[C@H](O)[C@@H](O)C=C2CCN(C)[C@H]21,377.39300000000014,0.4439999999999999,2.0,8.0,3.94692155651658
202,CHEMBL4544950,active,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,553.6500000000002,7.589600000000007,1.0,6.0,6.1249387366083
203,CHEMBL4757466,active,O=C(CCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,517.6330000000004,4.953000000000004,2.0,6.0,8.010995384301463
205,CHEMBL2019052,active,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,557.6910000000004,6.593900000000008,4.0,7.0,8.187086643357144
206,CHEMBL4078265,inactive,C[n+]1c2ccccc2c(-c2ccc(F)cc2)c2ccccc21,288.345,4.623600000000003,0.0,0.0,4.490797477668897
207,CHEMBL4205374,active,COc1ccc(Cn2cc(C(=O)NCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,532.6440000000003,5.327300000000005,2.0,6.0,6.728158393463501
208,CHEMBL4758274,inactive,O=C(N/N=C/c1ccccc1O)N1CCN(c2ccccn2)CC1,325.37200000000007,1.6529,2.0,5.0,5.0
209,CHEMBL13206,active,CN(C)Cc1ccc(CSCCN/C=C(/NCCSCc2ccc(CN(C)C)o2)[N+](=O)[O-])o1,497.6870000000003,3.417200000000003,2.0,10.0,7.130768280269024
210,CHEMBL535812,active,CCC1=CC2Cc3nc4ccccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,572.8410000000002,9.912499999999996,2.0,4.0,9.086186147616283
211,CHEMBL183813,active,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)CCC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,468.54600000000033,3.6604000000000023,2.0,7.0,7.221848749616356
212,CHEMBL1819176,active,Clc1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)-c3ccccc3C4)c3c(nc2c1)CCCC3,561.173,9.3609,2.0,4.0,8.978810700930062
213,CHEMBL4244573,inactive,C=Cc1oc2ccccc2c(=O)c1CN(/C=C/C(=O)OC)Cc1ccccc1,375.4240000000001,4.124900000000003,0.0,5.0,4.698970004336019
214,CHEMBL1770549,active,COc1cc(CNCCCCCCNC2=CC(=O)C(NCCCCCCNCc3ccc(O)c(OC)c3)=CC2=O)ccc1O,608.7800000000004,4.214000000000003,6.0,10.0,6.991399828238082
215,CHEMBL1940614,active,CCN(CCCCCCNC1=CC(=O)C(C)=C(C)C1=O)Cc1ccccc1OC,398.5470000000002,4.039200000000004,1.0,5.0,7.5376020021010435
216,CHEMBL4105085,active,CC(=O)C1=CN(Cc2ccccc2C)C=CC1CC1Cc2cc(C)c(C)cc2C1=O,399.5340000000002,5.475560000000006,0.0,3.0,6.185086818724926
217,CHEMBL3597939,inactive,O=C(C[n+]1ccc(/C=N/O)cc1)Nc1nccs1,263.302,0.8773999999999993,2.0,5.0,2.6270879970298933
218,CHEMBL133448,active,Nc1c2c(nc3ncccc13)CCCC2,199.25699999999995,2.0908,1.0,3.0,6.367542707815276
219,CHEMBL455790,inactive,Cc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1,545.7230000000002,9.10052,0.0,4.0,4.978810700930062
220,CHEMBL659,active,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,287.35900000000004,1.8503,1.0,4.0,6.096910013008056
221,CHEMBL1651247,active,c1ccc(CN2CCC(CCc3noc4cc(C5CCCCC5)ccc34)CC2)cc1,402.5820000000003,6.720300000000007,0.0,3.0,9.100015437450608
222,CHEMBL3901518,inactive,COc1cccc2c1C=[N+](c1ccc(C#N)cc1)CC2,263.32,2.886080000000001,0.0,2.0,5.0
223,CHEMBL3410954,active,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,529.7250000000005,6.616860000000006,3.0,5.0,7.628932137728263
224,CHEMBL4160280,active,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NC1CCCCC1)c[n+]2C,356.4460000000002,2.787200000000001,1.0,3.0,7.698970004336019
225,CHEMBL3122147,inactive,CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,366.8480000000002,5.090000000000003,1.0,4.0,4.6020599913279625
226,CHEMBL57842,inactive,C=CC[N+](C)(C)c1ccc(OC)cc1,192.282,2.4481,0.0,1.0,5.0
227,CHEMBL3215882,active,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,579.2320000000003,9.785699999999997,2.0,4.0,8.723538195826755
228,CHEMBL3217208,active,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@@H](C1)C2,579.2320000000003,9.785699999999997,2.0,4.0,8.164943898279883
229,CHEMBL3216777,active,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2,579.2320000000003,9.785699999999997,2.0,4.0,8.876148359032914
231,CHEMBL3986315,inactive,COc1ccccc1[N+]1=Cc2c(cccc2OC)CC1,268.336,3.023000000000001,0.0,2.0,5.0
232,CHEMBL3291019,active,C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,452.6020000000004,4.960180000000006,1.0,5.0,6.455931955649724
233,CHEMBL1761992,inactive,c1ccc2c(c1)ccc[n+]2CCCC[n+]1cccc2ccccc21,314.432,4.048400000000003,0.0,0.0,4.42021640338319
234,CHEMBL4091945,inactive,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1cc(Br)cc(/C=N/O)c1O)CC2,497.3890000000002,5.127700000000005,2.0,6.0,3.047788941891331
235,CHEMBL5207319,inactive,CN(CCC1CCN(Cc2ccccc2)CC1)Cc1c[nH]c2ccccc12,361.5330000000001,4.902000000000005,1.0,2.0,4.4699284311626215
236,CHEMBL4788434,active,COc1cc(CNC(=O)CCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,534.1000000000004,6.887100000000007,3.0,5.0,8.361510743045363
237,CHEMBL364125,active,COCC[N+]1(C)CCCC(C(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,392.54100000000017,3.994300000000004,0.0,5.0,7.275724130399211
238,CHEMBL441808,active,COc1cc2cc(C(=O)CC(O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,482.6660000000002,5.689200000000007,1.0,5.0,6.42021640338319
240,CHEMBL1669490,inactive,C(=C\C[n+]1ccc2ccccc2c1)\C[n+]1ccc2ccccc2c1,312.416,3.8244000000000025,0.0,0.0,4.769551078621726
241,CHEMBL4168225,inactive,COC(=O)C1=CN(Cc2cccc(Cl)c2)C=CC1CCC(=O)c1ccc(OC)c(OC)c1,455.93800000000033,5.022700000000005,0.0,6.0,5.0
242,CHEMBL1084093,active,NCCCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,381.6080000000002,6.385200000000007,2.0,3.0,6.7447274948966935
243,CHEMBL288549,active,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1C2,420.59700000000026,5.833700000000006,1.0,3.0,6.295849483160201
244,CHEMBL1084882,active,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1C2,420.59700000000026,5.833700000000006,1.0,3.0,6.295849483160201
245,CHEMBL356000,inactive,C#CC1CCCCC1OC[n+]1ccn(C)c1/C=N/O,262.333,1.2867999999999995,1.0,4.0,4.692503962086787
247,CHEMBL4787493,inactive,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2C(F)(F)F)ccc1O,394.3490000000001,3.187700000000001,3.0,4.0,4.8195873671616765
249,CHEMBL1257885,active,CCCCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,312.45700000000016,5.114400000000004,1.0,3.0,7.0
250,CHEMBL4529936,active,Fc1cc(F)cc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c1,544.498,8.386200000000004,1.0,4.0,6.200659450546418
254,CHEMBL1784958,active,C[C@H](Cc1ccccc1)N(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,340.46700000000004,4.371000000000004,0.0,3.0,6.519993057042849
255,CHEMBL1784955,active,C[C@@H](c1cccc(OC(=O)N(C)[C@@H](C)Cc2ccccc2)c1)N(C)C,340.46700000000004,4.371000000000004,0.0,3.0,6.882728704344236
256,CHEMBL139908,inactive,CCCC(=O)SCC[N+](C)(C)C,190.332,1.7525,0.0,2.0,3.9000000040686618
258,CHEMBL4082048,active,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3cccc(Br)c3)cc1)C2,451.3400000000001,4.624500000000004,0.0,3.0,8.2839966563652
259,CHEMBL1952059,inactive,O/N=C/C1=NCCN1Cc1ccc(Cl)cc1Cl,272.13500000000005,2.6675000000000013,1.0,4.0,4.619788758288394
261,CHEMBL5276955,active,COc1ccc(-c2cc(=O)c3ccc(OCCN4CCOCC4)cc3o2)cc1,381.42800000000017,3.179600000000001,0.0,6.0,7.958607314841775
262,CHEMBL1289615,inactive,COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,499.52300000000025,3.9140000000000015,1.0,7.0,4.87942606879415
263,CHEMBL3417004,active,COc1cc(N)c(Cl)cc1/C(CCC1CCN(CC2CCCCC2)CC1)=N/O,407.98600000000033,5.181600000000005,2.0,5.0,7.619788758288394
264,CHEMBL4164981,active,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(F)(F)F)C2=O,440.48500000000007,5.3460200000000055,0.0,2.0,6.615467384505752
265,CHEMBL61965,inactive,COc1ccc(C(=O)COc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC,406.5020000000001,4.732600000000005,0.0,4.0,5.0
266,CHEMBL4575167,active,FC(F)(F)c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,346.3960000000001,4.788900000000004,0.0,2.0,6.356547323513812
267,CHEMBL5192987,inactive,CCCCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,360.5270000000001,3.351020000000002,1.0,5.0,4.3979400086720375
268,CHEMBL3233993,inactive,N#CC(c1ccc2c(c1)OCO2)N1CCCC1,230.2669999999999,2.07578,0.0,4.0,4.292429823902063
269,CHEMBL537908,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]c(-c3ccccc3)nc2c1,423.5600000000001,6.105000000000007,1.0,3.0,7.481486060122112
270,CHEMBL3355581,active,COc1cc(CCC(=O)/C=C/c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3CC(C)=CC4C3)cc2)cc(CN(C)C)c1O,636.2360000000002,8.487200000000003,2.0,6.0,7.675717544702307
271,CHEMBL5280980,active,C[n+]1ccc2c3ccccc3n(CCc3ccccc3)c2c1,287.386,3.8617000000000026,0.0,1.0,9.30102999566398
272,CHEMBL1257997,inactive,CCNc1c2c(nc3ccc(OC)cc13)CCCC2,256.34899999999993,3.554000000000002,1.0,3.0,4.180456064458132
273,CHEMBL4068149,active,COC(=O)c1c[n+](Cc2ccccc2)ccc1CC1Cc2cc(OC)c(OC)cc2C1=O,432.4960000000003,3.4239000000000024,0.0,5.0,7.59176003468815
274,CHEMBL5080499,inactive,CO[C@H]1C[C@H]2C(=C[C@@H]1OC(=O)c1ccc(C)cc1)[C@H]1CN2Cc2cc3c(cc21)OCO3,419.47700000000026,3.575820000000002,0.0,6.0,4.0
276,CHEMBL1644328,inactive,N/C(=N\O)c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1,301.35,0.2545000000000013,3.0,4.0,3.5361070110140926
278,CHEMBL5281758,active,Cn1c2ccccc2c2cc[n+](-c3ccc(Cl)cc3)cc21,293.77700000000004,4.261600000000002,0.0,1.0,6.251811972993799
279,CHEMBL3220802,inactive,C[C@@]12CC[C@@H]3[C@@](CC[C@H]4[C@@]3(C)CCC[C@@]4(C)C(=O)OCC[N+](C)(C)Cc3ccccc3)(CC1=O)C2,480.7130000000003,6.178300000000007,0.0,3.0,4.522878745280337
280,CHEMBL340866,inactive,O=C1/C(=C/c2ccc[nH]2)CN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,343.43,3.894700000000002,2.0,2.0,4.7447274948966935
281,CHEMBL5272243,active,COc1ccc(-c2oc3cc(Br)c(I)cc3c(=O)c2O)cc1,473.06000000000006,4.541300000000002,1.0,4.0,7.537751784645002
282,CHEMBL4445553,inactive,O=C(c1cccc(Cl)c1Cl)n1nc(OCCN2CCCCC2)c2ccccc21,418.3240000000003,4.896300000000004,0.0,5.0,4.978810700930062
283,CHEMBL4587156,active,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,364.41100000000006,4.339400000000003,1.0,3.0,6.229147988357855
284,CHEMBL86233,inactive,COc1cc2cc(CC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,396.57600000000014,5.517800000000006,0.0,3.0,5.0
285,CHEMBL155754,active,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,305.76500000000004,2.915000000000001,1.0,4.0,6.638272163982407
286,CHEMBL4217466,active,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4)cc3)ccc12,358.41700000000003,4.016220000000003,0.0,3.0,6.453457336521869
289,CHEMBL4847987,active,CCOC(=O)/C(=N\Nc1ccccc1C(=O)OCC)C(=O)C(F)(F)F,360.28800000000007,2.3257000000000003,1.0,7.0,6.317854923626168
291,CHEMBL4159243,active,COC(=O)c1ccccc1C[n+]1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c(C(=O)Oc2c(Cl)cc(Cl)cc2Cl)c1,655.9380000000002,6.603300000000006,0.0,7.0,7.159266765388193
293,CHEMBL4531167,active,Oc1ccc(CCOCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,404.5540000000002,5.660700000000005,2.0,4.0,6.847711655616943
294,CHEMBL172442,active,CC[N+](C)(CCCCCCOCCCCCCCCOCCCCCC[N+](C)(CC)Cc1ccccc1OC)Cc1ccccc1OC,671.0640000000003,9.831600000000002,0.0,4.0,7.110026361596004
296,CHEMBL1915764,inactive,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O)CO,456.7110000000002,6.6305000000000085,2.0,3.0,4.508218224415835
297,CHEMBL134061,inactive,O=C(N1CCOCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F,406.81700000000006,3.553200000000002,0.0,6.0,4.301029995663981
298,CHEMBL5433193,active,Cc1ccc(S(=O)(=O)NCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,437.6090000000002,4.982720000000005,2.0,4.0,6.886056647693163
299,CHEMBL1240668,active,C[C@H](c1cccc(OC(=O)N(C)C)c1)N1CCCCC1,276.38,3.2939000000000025,0.0,3.0,7.494850021680094
301,CHEMBL3577517,active,CCN(CCCCCCOc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC,575.7020000000003,6.955700000000008,0.0,8.0,6.366531544420414
302,CHEMBL155499,active,CC1Cc2ccc(F)cc2C1=O,164.17899999999997,2.2006,0.0,1.0,6.42021640338319
303,CHEMBL4088594,inactive,Cc1cc(-c2c3ccccc3[n+](C)c3ccccc23)cc(C)c1O,314.4080000000001,4.806940000000004,1.0,1.0,4.302770657240282
306,CHEMBL5419644,active,CCN(CCCCCOc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O)Cc1ccccc1,475.58500000000026,5.875500000000007,2.0,6.0,6.040958607678906
307,CHEMBL3586202,inactive,C[C@@]12CC[C@@H]3[C@](C)(CC[C@H](O)[C@]3(C)C(=O)O)[C@H]1CC[C@H]1C(=CC(=O)[C@@H]3[C@]1(C)CC[C@@H](O)[C@]3(C)CO)C2,502.6920000000004,4.355800000000005,4.0,5.0,4.522878745280337
308,CHEMBL155768,inactive,CC1CCN(C(=O)c2ccccc2)CC1,203.285,2.558700000000001,0.0,1.0,5.0
309,CHEMBL4173313,active,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](CCc3ccccc3)cc1C(N)=O)C2,431.5120000000002,2.930600000000001,1.0,4.0,6.047691990337875
311,CHEMBL47375,inactive,COc1ccc(C(=O)/C(=N/O)SCC[N+](C)(C)C)cc1,297.4,2.105,1.0,5.0,3.0
314,CHEMBL3752908,inactive,ICC1CN=C(Nc2ccccn2)S1,319.171,2.3999000000000006,1.0,4.0,4.1487416512809245
315,CHEMBL4062826,inactive,COc1cc2c(cc1OC)CN(Cc1cc(F)cc(/C=N/O)c1O)CC2,360.3850000000001,2.914900000000001,2.0,6.0,3.159580222263514
316,CHEMBL150156,inactive,C#CCCCC[n+]1cn(C)c(/C=N/O)n1,207.25700000000003,0.3191999999999995,1.0,4.0,4.204119982655925
317,CHEMBL294264,active,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,256.213,1.5788000000000004,3.0,5.0,6.522878745280337
319,CHEMBL5088557,active,COc1cccc(CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1,451.05400000000026,7.770800000000007,1.0,3.0,8.243363891754152
321,CHEMBL4797177,active,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,594.196,7.523900000000007,3.0,6.0,8.100179497572904
322,CHEMBL3621333,active,CC[N+]1(Cc2ccccc2[N+](=O)[O-])CCCCCn2c(C)cc(=O)n(c2=O)CCCCC[N+](CC)(Cc2ccccc2[N+](=O)[O-])Cc2ccc(cc2)C1,726.9190000000002,7.263020000000009,0.0,8.0,8.154901959985743
323,CHEMBL459684,inactive,O=C1C2=C(CCCC2)S(=O)(=O)N1c1ncc(F)cc1F,300.286,1.8643,0.0,4.0,4.0
324,CHEMBL1651249,active,O=C(CCC1CCN(Cc2ccc(O)cc2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,416.5210000000002,4.808400000000005,1.0,5.0,9.309981219211304
325,CHEMBL4064846,inactive,CCN(CC)CCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,368.4770000000001,4.067700000000003,1.0,4.0,4.3865810549654265
326,CHEMBL3586196,inactive,C[C@@]12CC[C@@H]3[C@](C)(CC[C@H](OC(=O)/C=C/c4ccc(O)cc4)[C@]3(C)C(=O)O)[C@H]1CC[C@H]1C(=CC[C@@H]3[C@]1(C)CC[C@@H](O)[C@]3(C)CO)C2,634.8540000000002,7.146700000000009,4.0,6.0,4.522878745280337
327,CHEMBL2425415,inactive,COc1ccc(NC(=S)NNC=C2C(=O)NC(=S)NC2=O)cc1,351.41300000000007,-0.0990000000000008,5.0,6.0,3.6854797209383143
329,CHEMBL3360487,inactive,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCn1ccnc1/C=N/O)CC2,462.59400000000034,4.916500000000004,1.0,7.0,3.0604807473813813
330,CHEMBL4096311,inactive,COc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1,300.38100000000003,4.493100000000003,0.0,1.0,4.863279432843593
332,CHEMBL130098,active,CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,296.783,2.850100000000001,0.0,5.0,7.0
334,CHEMBL4283621,inactive,C[C@@H]1C[C@H]2CC(=O)[C@H]3CCCN4CCC[C@@H]2[C@]34C1,247.38199999999992,2.866100000000001,0.0,2.0,4.0
335,CHEMBL544635,inactive,C#CCNC1CCc2cccc(OC(=O)N(C)CC)c21,272.348,2.3472,1.0,3.0,3.279840696594043
336,CHEMBL241830,inactive,COc1ccc2c(=O)cc(-c3ccc(CN(C)Cc4ccccc4)cc3)oc2c1,385.463,5.1006000000000045,0.0,4.0,4.094204119632131
337,CHEMBL132619,active,Cc1cccc2nc3c(c(N)c12)CCCO3,214.26799999999997,2.4504200000000003,1.0,3.0,6.823908740944319
338,CHEMBL3986155,active,COc1cccc2c1C=[N+](c1ccc(Br)cc1)CC2,317.2060000000001,3.776900000000003,0.0,1.0,6.552841968657781
340,CHEMBL166359,inactive,c1ccc2c(c1)CN1CCCCCCCC1=N2,228.3389999999999,3.8864000000000023,0.0,2.0,4.869344650977969
341,CHEMBL556939,inactive,C[C@]1(CO)CCC[C@]2(C)[C@H]1C[C@H](O)[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)O[C@@H]13,320.47300000000007,3.129800000000002,2.0,3.0,4.838631997765025
342,CHEMBL4128191,inactive,C=C(C)[C@@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,568.7950000000003,6.606000000000008,2.0,6.0,4.969805214643249
343,CHEMBL4128040,inactive,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,568.7950000000003,6.606000000000008,2.0,6.0,4.707743928643524
344,CHEMBL4763434,active,O=C(N/N=C/c1ccc(F)cc1F)N1CCN(c2ccccn2)CC1,345.353,2.2255000000000003,1.0,4.0,6.166215625343521
345,CHEMBL5092058,inactive,Cc1cn([C@H](C)CC#N)c(=O)c2cc(Cn3nc(C(F)F)cc3Cl)nn12,380.78600000000006,3.1149000000000013,0.0,7.0,5.0
347,CHEMBL2019046,active,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1,571.7180000000003,6.896900000000007,3.0,7.0,9.0
348,CHEMBL155191,active,CC1Cc2ccccc2C1=O,146.18899999999996,2.0615,0.0,1.0,6.42021640338319
349,CHEMBL4448350,active,O=C(CCCCCNc1c2c(nc3c(Cl)cccc13)CCCC2)NCCc1c[nH]c2ccccc12,489.0630000000004,6.579500000000005,3.0,3.0,14.30102999566398
351,CHEMBL5428266,inactive,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,393.4090000000001,3.849720000000002,2.0,5.0,3.4408118109952244
352,CHEMBL4865745,active,Nc1c2c(nc3ccc(F)cc13)CCCCC2,230.28599999999992,3.2250000000000014,1.0,2.0,6.204815410317576
354,CHEMBL173935,active,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,733.9540000000004,10.004799999999998,0.0,2.0,7.709965388637482
355,CHEMBL3751941,active,c1ccc2oc(CNCCCCCCNc3c4c(nc5ccccc35)CCC4)cc2c1,413.56500000000017,6.231800000000005,2.0,4.0,7.327902142064283
357,CHEMBL5416845,inactive,CN(C)CCCN1C(=O)CSC1c1ccc(F)cc1F,300.374,2.490500000000001,0.0,3.0,4.022276394711152
359,CHEMBL4857977,inactive,COc1ccc2[nH]c3cc[n+](C)cc3c2c1,213.26,2.1542000000000003,1.0,1.0,4.832682665251824
360,CHEMBL4795422,inactive,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC(=O)N(C)OC)cc(OC(=O)N(C)OC)cc3o2)cc1,531.4740000000004,3.4360000000000026,0.0,11.0,4.896196279044043
361,CHEMBL1819174,active,O=c1c2ccc(OCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2oc2ncccc12,507.6340000000003,7.209600000000006,1.0,6.0,6.548213564475709
363,CHEMBL4525824,inactive,O=C(c1cccc(Cl)c1Cl)n1nc(OCCN2CCCC2)c2ccccc21,404.29700000000025,4.506200000000003,0.0,5.0,5.0
364,CHEMBL4786712,inactive,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(N4CC5(C4)C[S+]([O-])C5)cc3)ccc21)N(O)C=O,481.6030000000003,1.9365,1.0,8.0,4.0
366,CHEMBL13308,active,CN(C)Cc1ccc(CSCCSCc2ccc(CN(C)C)o2)o1,368.5680000000001,4.162400000000003,0.0,6.0,6.301029995663981
367,CHEMBL1669485,active,c1ccc2c[n+](CCCCCCC[n+]3ccc4ccccc4c3)ccc2c1,356.51300000000003,5.218700000000005,0.0,0.0,6.301029995663981
368,CHEMBL539051,active,CCC1=CC2Cc3nc4ccccc4c(N)c3C(C1)C2,264.372,4.203100000000003,1.0,2.0,7.422508200162775
369,CHEMBL545334,inactive,C#CCNC1CCc2ccc(OC(=S)N(C)C)cc21,274.389,2.122,1.0,3.0,3.3010299956639813
370,CHEMBL194372,active,CN[C@@H](CCOc1ccc([N+](=O)[O-])cc1)c1ccc(OC(=O)N(C)C)cc1,373.40900000000016,3.384800000000002,1.0,6.0,6.995678626217358
372,CHEMBL3093791,active,COc1cc2[se]n(CCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c2cc1OC,538.5500000000003,5.175200000000005,1.0,6.0,7.820161071976813
373,CHEMBL3216221,active,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,661.2900000000002,9.418599999999998,2.0,5.0,7.841637507904751
374,CHEMBL4283298,active,C[N+](C)(CC#CCOC1=NOCC1)CCCCCCCNc1c2c(nc3ccccc13)CCCC2,477.6730000000003,5.306200000000005,1.0,5.0,8.700057099977233
375,CHEMBL199454,active,COc1ccc2[nH]cc(CCNC(=O)CCCCCNc3c4c(nc5ccccc35)CCCC4)c2c1,484.6440000000003,5.934700000000006,3.0,4.0,14.30102999566398
376,CHEMBL4855714,inactive,O=C(Nc1cncc(OC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,471.56100000000026,4.120800000000003,2.0,6.0,5.0
378,CHEMBL481657,inactive,CC1(C)Oc2cc3oc(=O)ccc3cc2C[C@@H]1O,246.262,1.8673999999999995,1.0,4.0,4.552841968657781
379,CHEMBL599057,active,CCN(CC)CCCCCOc1ccc2c(c1)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,510.7220000000003,7.031900000000008,0.0,4.0,6.721246399047171
381,CHEMBL4791143,inactive,C#CCN1CCC(OC(=O)Nc2ccccc2)CC1,258.321,2.332700000000001,1.0,3.0,4.0
